"","Entity","Code","Year","Fertilizer","Fertilizer_Unit","Yield_Cereal","Yield_Unit","Population","continent"
"21142","Thailand","THA",2010,162.1557107," (kg per hectare)",3072.5," (kg per hectare)",69122234,"Asia"
"21143","Thailand","THA",2011,159.165165," (kg per hectare)",3259.2," (kg per hectare)",69518555,"Asia"
"21144","Thailand","THA",2012,170.8615254," (kg per hectare)",3258.6," (kg per hectare)",69892142,"Asia"
"21145","Thailand","THA",2013,183.9414277," (kg per hectare)",3216.1," (kg per hectare)",70243267,"Asia"
"21259","Togo","TGO",2002,5.172631579," (kg per hectare)",1131.1," (kg per hectare)",5050919,"Africa"
"21260","Togo","TGO",2003,7.48893617," (kg per hectare)",1154.7," (kg per hectare)",5170252,"Africa"
"21261","Togo","TGO",2004,3.39311828," (kg per hectare)",1094.8," (kg per hectare)",5288273,"Africa"
"21262","Togo","TGO",2005,9.683809524," (kg per hectare)",1132.6," (kg per hectare)",5408044,"Africa"
"21263","Togo","TGO",2006,5.48," (kg per hectare)",1130.7," (kg per hectare)",5529908,"Africa"
"21264","Togo","TGO",2007,6.282251082," (kg per hectare)",1121.6," (kg per hectare)",5652811,"Africa"
"21265","Togo","TGO",2008,0.00042735," (kg per hectare)",1144.4," (kg per hectare)",5776837,"Africa"
"21266","Togo","TGO",2009,6.161666667," (kg per hectare)",1242.9," (kg per hectare)",5901859,"Africa"
"21267","Togo","TGO",2010,8.961788618," (kg per hectare)",1187.4," (kg per hectare)",6027798,"Africa"
"21268","Togo","TGO",2011,10.20284553," (kg per hectare)",1226.2," (kg per hectare)",6154813,"Africa"
"21269","Togo","TGO",2012,5.25649434," (kg per hectare)",1112.4," (kg per hectare)",6283092,"Africa"
"21270","Togo","TGO",2013,11.68861887," (kg per hectare)",1090.1," (kg per hectare)",6412560,"Africa"
"21525","Trinidad and Tobago","TTO",2002,796.6666667," (kg per hectare)",1669.3," (kg per hectare)",1301576,"Americas"
"21526","Trinidad and Tobago","TTO",2003,150.7333333," (kg per hectare)",1532.7," (kg per hectare)",1306065,"Americas"
"21527","Trinidad and Tobago","TTO",2004,84.88461538," (kg per hectare)",1573.3," (kg per hectare)",1310622,"Americas"
"21528","Trinidad and Tobago","TTO",2005,160.84," (kg per hectare)",1555.2," (kg per hectare)",1315386,"Americas"
"21529","Trinidad and Tobago","TTO",2006,939.8," (kg per hectare)",1478.4," (kg per hectare)",1320418,"Americas"
"21530","Trinidad and Tobago","TTO",2007,67.84," (kg per hectare)",1673.8," (kg per hectare)",1325672,"Americas"
"21531","Trinidad and Tobago","TTO",2008,868," (kg per hectare)",1724.5," (kg per hectare)",1331040,"Americas"
"21532","Trinidad and Tobago","TTO",2009,274.96," (kg per hectare)",1657.5," (kg per hectare)",1336349,"Americas"
"21533","Trinidad and Tobago","TTO",2010,659.68," (kg per hectare)",1665.3," (kg per hectare)",1341465,"Americas"
"21534","Trinidad and Tobago","TTO",2011,111.24," (kg per hectare)",1636.8," (kg per hectare)",1346350,"Americas"
"21535","Trinidad and Tobago","TTO",2012,276," (kg per hectare)",1471.7," (kg per hectare)",1350999,"Americas"
"21536","Trinidad and Tobago","TTO",2013,308," (kg per hectare)",1606," (kg per hectare)",1355342,"Americas"
"21597","Tunisia","TUN",2002,25.21508481," (kg per hectare)",1232.8," (kg per hectare)",9634180,"Africa"
"21598","Tunisia","TUN",2003,36.34014337," (kg per hectare)",1515," (kg per hectare)",9722180,"Africa"
"21599","Tunisia","TUN",2004,36.14295951," (kg per hectare)",1309.6," (kg per hectare)",9814009,"Africa"
"21600","Tunisia","TUN",2005,64.08901099," (kg per hectare)",1442.5," (kg per hectare)",9912114,"Africa"
"21601","Tunisia","TUN",2006,34.54288817," (kg per hectare)",1256," (kg per hectare)",10017832,"Africa"
"21602","Tunisia","TUN",2007,27.11781925," (kg per hectare)",1622.4," (kg per hectare)",10130368,"Africa"
"21603","Tunisia","TUN",2008,34.37636684," (kg per hectare)",1467.3," (kg per hectare)",10247325,"Africa"
"21604","Tunisia","TUN",2009,43.52789065," (kg per hectare)",1877.8," (kg per hectare)",10365089,"Africa"
"21605","Tunisia","TUN",2010,40.39567836," (kg per hectare)",1694.5," (kg per hectare)",10480934,"Africa"
"21606","Tunisia","TUN",2011,51.42338852," (kg per hectare)",1711," (kg per hectare)",10594057,"Africa"
"21607","Tunisia","TUN",2012,53.3921875," (kg per hectare)",1674.3," (kg per hectare)",10704948,"Africa"
"21608","Tunisia","TUN",2013,38.72962846," (kg per hectare)",1136.2," (kg per hectare)",10813680,"Africa"
"21696","Turkey","TUR",2002,72.79594899," (kg per hectare)",2242," (kg per hectare)",65446165,"Asia"
"21697","Turkey","TUR",2003,84.29466883," (kg per hectare)",2308.6," (kg per hectare)",66339433,"Asia"
"21698","Turkey","TUR",2004,85.62753969," (kg per hectare)",2477.9," (kg per hectare)",67235927,"Asia"
"21699","Turkey","TUR",2005,86.75933697," (kg per hectare)",2634.4," (kg per hectare)",68143186,"Asia"
"21700","Turkey","TUR",2006,91.83734389," (kg per hectare)",2661.9," (kg per hectare)",69063538,"Asia"
"21701","Turkey","TUR",2007,90.34046135," (kg per hectare)",2410.2," (kg per hectare)",69992754,"Asia"
"21702","Turkey","TUR",2008,71.97248898," (kg per hectare)",2601.3," (kg per hectare)",70923730,"Asia"
"21703","Turkey","TUR",2009,104.5661562," (kg per hectare)",2808," (kg per hectare)",71846212,"Asia"
"21704","Turkey","TUR",2010,98.3756547," (kg per hectare)",2727.1," (kg per hectare)",72752325,"Asia"
"21705","Turkey","TUR",2011,89.94113637," (kg per hectare)",2970," (kg per hectare)",73639596,"Asia"
"21706","Turkey","TUR",2012,100.3464062," (kg per hectare)",2958.3," (kg per hectare)",74508771,"Asia"
"21707","Turkey","TUR",2013,112.3813551," (kg per hectare)",3256.9," (kg per hectare)",75359032,"Asia"
"21977","Uganda","UGA",2002,1.332678571," (kg per hectare)",1638.8," (kg per hectare)",25794397,"Africa"
"21978","Uganda","UGA",2003,1.595042735," (kg per hectare)",1677.6," (kg per hectare)",26641627,"Africa"
"21979","Uganda","UGA",2004,1.471932773," (kg per hectare)",1468," (kg per hectare)",27521632,"Africa"
"21980","Uganda","UGA",2005,0.967394958," (kg per hectare)",1573.8," (kg per hectare)",28431204,"Africa"
"21981","Uganda","UGA",2006,1.25442623," (kg per hectare)",1522.9," (kg per hectare)",29370251,"Africa"
"21982","Uganda","UGA",2007,1.19952," (kg per hectare)",1526," (kg per hectare)",30339895,"Africa"
"21983","Uganda","UGA",2008,2.942015504," (kg per hectare)",1827.7," (kg per hectare)",31339392,"Africa"
"21984","Uganda","UGA",2009,2.082727273," (kg per hectare)",2038.6," (kg per hectare)",32367909,"Africa"
"21985","Uganda","UGA",2010,1.719407407," (kg per hectare)",1978.5," (kg per hectare)",33424683,"Africa"
"21986","Uganda","UGA",2011,1.761751825," (kg per hectare)",2056.9," (kg per hectare)",34509205,"Africa"
"21987","Uganda","UGA",2012,2.125192754," (kg per hectare)",2029.1," (kg per hectare)",35620977,"Africa"
"21988","Uganda","UGA",2013,2.4417," (kg per hectare)",1997.5," (kg per hectare)",36759274,"Africa"
"22046","Ukraine","UKR",2002,15.94939159," (kg per hectare)",2752.4," (kg per hectare)",48032368,"Europe"
"22047","Ukraine","UKR",2003,15.77835591," (kg per hectare)",2274.9," (kg per hectare)",47643278,"Europe"
"22048","Ukraine","UKR",2004,16.41801613," (kg per hectare)",2845.2," (kg per hectare)",47275250,"Europe"
"22049","Ukraine","UKR",2005,17.19246888," (kg per hectare)",2623," (kg per hectare)",46923927,"Europe"
"22050","Ukraine","UKR",2006,21.55365839," (kg per hectare)",2427.8," (kg per hectare)",46591797,"Europe"
"22051","Ukraine","UKR",2007,27.63889745," (kg per hectare)",2206.7," (kg per hectare)",46282158,"Europe"
"22052","Ukraine","UKR",2008,32.78684486," (kg per hectare)",3487.3," (kg per hectare)",45991584,"Europe"
"22053","Ukraine","UKR",2009,27.30340538," (kg per hectare)",3004.1," (kg per hectare)",45715010,"Europe"
"22054","Ukraine","UKR",2010,32.65818887," (kg per hectare)",2726.8," (kg per hectare)",45448329,"Europe"
"22055","Ukraine","UKR",2011,38.87227299," (kg per hectare)",3754.1," (kg per hectare)",45190180,"Europe"
"22056","Ukraine","UKR",2012,41.40875823," (kg per hectare)",3157.1," (kg per hectare)",44940268,"Europe"
"22057","Ukraine","UKR",2013,45.92356884," (kg per hectare)",4031.2," (kg per hectare)",44696741,"Europe"
"22117","United Arab Emirates","ARE",2002,672.2666667," (kg per hectare)",18098.9," (kg per hectare)",3254691,"Asia"
"22118","United Arab Emirates","ARE",2003,939.375," (kg per hectare)",21002.5," (kg per hectare)",3400959,"Asia"
"22119","United Arab Emirates","ARE",2004,495.5555556," (kg per hectare)",20511.4," (kg per hectare)",3658042,"Asia"
"22120","United Arab Emirates","ARE",2005,218.5441176," (kg per hectare)",20346.8," (kg per hectare)",4069349,"Asia"
"22121","United Arab Emirates","ARE",2006,911.4624506," (kg per hectare)",20868.8," (kg per hectare)",4662728,"Asia"
"22122","United Arab Emirates","ARE",2007,1104.932735," (kg per hectare)",21428.6," (kg per hectare)",5405541,"Asia"
"22123","United Arab Emirates","ARE",2008,423.6434109," (kg per hectare)",22265.9," (kg per hectare)",6206623,"Asia"
"22124","United Arab Emirates","ARE",2009,1324.849699," (kg per hectare)",22581.9," (kg per hectare)",6938815,"Asia"
"22125","United Arab Emirates","ARE",2010,674.9011858," (kg per hectare)",17871.4," (kg per hectare)",7511690,"Asia"
"22126","United Arab Emirates","ARE",2011,757.6496674," (kg per hectare)",21244.6," (kg per hectare)",7890924,"Asia"
"22127","United Arab Emirates","ARE",2012,848.2479784," (kg per hectare)",11577.4," (kg per hectare)",8105873,"Asia"
"22128","United Arab Emirates","ARE",2013,1033.866667," (kg per hectare)",16418.3," (kg per hectare)",8207940,"Asia"
"22320","United Kingdom","GBR",2002,319.050121," (kg per hectare)",7076.9," (kg per hectare)",59339971,"Europe"
"22321","United Kingdom","GBR",2003,314.1897862," (kg per hectare)",7032.8," (kg per hectare)",59604347,"Europe"
"22322","United Kingdom","GBR",2004,287.3345936," (kg per hectare)",7031.8," (kg per hectare)",59891788,"Europe"
"22323","United Kingdom","GBR",2005,272.8224821," (kg per hectare)",7196.5," (kg per hectare)",60202727,"Europe"
"22324","United Kingdom","GBR",2006,254.1844437," (kg per hectare)",7278.6," (kg per hectare)",60538143,"Europe"
"22325","United Kingdom","GBR",2007,254.0673788," (kg per hectare)",6632.3," (kg per hectare)",60896101,"Europe"
"22326","United Kingdom","GBR",2008,208.1598668," (kg per hectare)",7420.2," (kg per hectare)",61270318,"Europe"
"22327","United Kingdom","GBR",2009,239.8743594," (kg per hectare)",7029.6," (kg per hectare)",61652315,"Europe"
"22328","United Kingdom","GBR",2010,251.9262982," (kg per hectare)",6953," (kg per hectare)",62035570,"Europe"
"22329","United Kingdom","GBR",2011,238.700099," (kg per hectare)",6984.7," (kg per hectare)",62417431,"Europe"
"22330","United Kingdom","GBR",2012,235.0289762," (kg per hectare)",6215.1," (kg per hectare)",62798099,"Europe"
"22331","United Kingdom","GBR",2013,246.5923963," (kg per hectare)",6631.6," (kg per hectare)",63177406,"Europe"
"22519","United States","USA",2002,112.5172711," (kg per hectare)",5546.6," (kg per hectare)",288467308,"Americas"
"22520","United States","USA",2003,119.5608096," (kg per hectare)",6023.6," (kg per hectare)",291290823,"Americas"
"22521","United States","USA",2004,122.6708409," (kg per hectare)",6850.9," (kg per hectare)",294063120,"Americas"
"22522","United States","USA",2005,118.5997638," (kg per hectare)",6450.5," (kg per hectare)",296820296,"Americas"
"22523","United States","USA",2006,126.1956865," (kg per hectare)",6400.4," (kg per hectare)",299564470,"Americas"
"22524","United States","USA",2007,123.2690882," (kg per hectare)",6704.4," (kg per hectare)",302284564,"Americas"
"22525","United States","USA",2008,112.4273202," (kg per hectare)",6598.3," (kg per hectare)",304989064,"Americas"
"22526","United States","USA",2009,108.492815," (kg per hectare)",7226.4," (kg per hectare)",307686729,"Americas"
"22527","United States","USA",2010,117.1244153," (kg per hectare)",6978.2," (kg per hectare)",310383948,"Americas"
"22528","United States","USA",2011,132.3323903," (kg per hectare)",6803.6," (kg per hectare)",313085380,"Americas"
"22529","United States","USA",2012,132.587412," (kg per hectare)",5911.9," (kg per hectare)",315791284,"Americas"
"22530","United States","USA",2013,137.8995045," (kg per hectare)",7300.9," (kg per hectare)",318497630,"Americas"
"22725","Uruguay","URY",2002,61.02679218," (kg per hectare)",3319.7," (kg per hectare)",3325379,"Americas"
"22726","Uruguay","URY",2003,110.6296029," (kg per hectare)",3906.5," (kg per hectare)",3323124,"Americas"
"22727","Uruguay","URY",2004,129.9884809," (kg per hectare)",4298.9," (kg per hectare)",3321367,"Americas"
"22728","Uruguay","URY",2005,140.5560345," (kg per hectare)",4404.6," (kg per hectare)",3322529,"Americas"
"22729","Uruguay","URY",2006,148.6969914," (kg per hectare)",4456.2," (kg per hectare)",3327451,"Americas"
"22730","Uruguay","URY",2007,139.5115176," (kg per hectare)",4131.7," (kg per hectare)",3335528,"Americas"
"22731","Uruguay","URY",2008,104.4140197," (kg per hectare)",3957.9," (kg per hectare)",3345967,"Americas"
"22732","Uruguay","URY",2009,93.92574032," (kg per hectare)",4076.4," (kg per hectare)",3357391,"Americas"
"22733","Uruguay","URY",2010,145.7835711," (kg per hectare)",4256.4," (kg per hectare)",3368786,"Americas"
"22734","Uruguay","URY",2011,131.5880102," (kg per hectare)",4294.3," (kg per hectare)",3380008,"Americas"
"22735","Uruguay","URY",2012,178.7290989," (kg per hectare)",3613.7," (kg per hectare)",3391428,"Americas"
"22736","Uruguay","URY",2013,240.1461345," (kg per hectare)",4302," (kg per hectare)",3403117,"Americas"
"22798","Uzbekistan","UZB",2006,162.5," (kg per hectare)",4114.8," (kg per hectare)",26213729,"Asia"
"22799","Uzbekistan","UZB",2007,166.6864368," (kg per hectare)",4417.4," (kg per hectare)",26503833,"Asia"
"22800","Uzbekistan","UZB",2008,173.0196759," (kg per hectare)",4304.9," (kg per hectare)",26811974,"Asia"
"22801","Uzbekistan","UZB",2009,193.3355814," (kg per hectare)",4586.2," (kg per hectare)",27128063,"Asia"
"22802","Uzbekistan","UZB",2010,182.5811494," (kg per hectare)",4461.3," (kg per hectare)",27444702,"Asia"
"22803","Uzbekistan","UZB",2011,204.7504651," (kg per hectare)",4429.9," (kg per hectare)",27760267,"Asia"
"22804","Uzbekistan","UZB",2012,196.6852273," (kg per hectare)",4614.1," (kg per hectare)",28077486,"Asia"
"22805","Uzbekistan","UZB",2013,214.4995455," (kg per hectare)",4764.1," (kg per hectare)",28398155,"Asia"
"23013","Venezuela","VEN",2002,144.37," (kg per hectare)",3184.8," (kg per hectare)",25273336,"Americas"
"23014","Venezuela","VEN",2003,168.8603846," (kg per hectare)",3210.6," (kg per hectare)",25736393,"Americas"
"23015","Venezuela","VEN",2004,159.5343396," (kg per hectare)",3385.8," (kg per hectare)",26199994,"Americas"
"23016","Venezuela","VEN",2005,166.7510358," (kg per hectare)",3353.8," (kg per hectare)",26664122,"Americas"
"23017","Venezuela","VEN",2006,122.7156309," (kg per hectare)",3415.7," (kg per hectare)",27128721,"Americas"
"23018","Venezuela","VEN",2007,135.4983076," (kg per hectare)",3594.4," (kg per hectare)",27593427,"Americas"
"23019","Venezuela","VEN",2008,177.9740741," (kg per hectare)",3428.4," (kg per hectare)",28057485,"Americas"
"23020","Venezuela","VEN",2009,166.1769231," (kg per hectare)",3171.6," (kg per hectare)",28519913,"Americas"
"23021","Venezuela","VEN",2010,170.6888889," (kg per hectare)",3576," (kg per hectare)",28979857,"Americas"
"23022","Venezuela","VEN",2011,170.3703704," (kg per hectare)",3461.1," (kg per hectare)",29436891,"Americas"
"23023","Venezuela","VEN",2012,190.1574074," (kg per hectare)",3760.2," (kg per hectare)",29890694,"Americas"
"23024","Venezuela","VEN",2013,192.702," (kg per hectare)",4007.3," (kg per hectare)",30340637,"Americas"
"23084","Vietnam","VNM",2002,304.9639394," (kg per hectare)",4441," (kg per hectare)",80500625,"Asia"
"23085","Vietnam","VNM",2003,342.3026896," (kg per hectare)",4506.7," (kg per hectare)",81377056,"Asia"
"23086","Vietnam","VNM",2004,403.9071026," (kg per hectare)",4690.9," (kg per hectare)",82262996,"Asia"
"23087","Vietnam","VNM",2005,292.265335," (kg per hectare)",4726.2," (kg per hectare)",83161145,"Asia"
"23088","Vietnam","VNM",2006,300.1652489," (kg per hectare)",4749.8," (kg per hectare)",84075580,"Asia"
"23089","Vietnam","VNM",2007,353.0065297," (kg per hectare)",4846.2," (kg per hectare)",85007447,"Asia"
"23090","Vietnam","VNM",2008,305.6986868," (kg per hectare)",4897.7," (kg per hectare)",85951912,"Asia"
"23091","Vietnam","VNM",2009,407.72," (kg per hectare)",5080.3," (kg per hectare)",86901173,"Asia"
"23092","Vietnam","VNM",2010,323.3497996," (kg per hectare)",5177.4," (kg per hectare)",87848445,"Asia"
"23093","Vietnam","VNM",2011,309.5481235," (kg per hectare)",5381.2," (kg per hectare)",88791996,"Asia"
"23094","Vietnam","VNM",2012,352.2604643," (kg per hectare)",5462," (kg per hectare)",89730274,"Asia"
"23095","Vietnam","VNM",2013,489.9445569," (kg per hectare)",5425.5," (kg per hectare)",90656550,"Asia"
"23334","Zambia","ZMB",2002,26.07474826," (kg per hectare)",1419.2," (kg per hectare)",10693471,"Africa"
"23335","Zambia","ZMB",2003,26.17292971," (kg per hectare)",1701.9," (kg per hectare)",10938261,"Africa"
"23336","Zambia","ZMB",2004,29.90461216," (kg per hectare)",1814.4," (kg per hectare)",11192422,"Africa"
"23337","Zambia","ZMB",2005,27.98386505," (kg per hectare)",1898.7," (kg per hectare)",11462365,"Africa"
"23338","Zambia","ZMB",2006,25.67706605," (kg per hectare)",1816," (kg per hectare)",11750105,"Africa"
"23339","Zambia","ZMB",2007,32.33435063," (kg per hectare)",2252.6," (kg per hectare)",12055384,"Africa"
"23340","Zambia","ZMB",2008,38.65661861," (kg per hectare)",2179.8," (kg per hectare)",12379612,"Africa"
"23341","Zambia","ZMB",2009,25.77774648," (kg per hectare)",2066.4," (kg per hectare)",12723746,"Africa"
"23342","Zambia","ZMB",2010,29.17352941," (kg per hectare)",2533.5," (kg per hectare)",13088570,"Africa"
"23343","Zambia","ZMB",2011,46.14722222," (kg per hectare)",2731.4," (kg per hectare)",13474959,"Africa"
"23344","Zambia","ZMB",2012,37.62609474," (kg per hectare)",2689.3," (kg per hectare)",13883577,"Africa"
